Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Pentose phosphate pathway	ko00030	K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]
Pentose phosphate pathway	ko00030	K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]
Pentose phosphate pathway	ko00030	K11532	fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.37 3.1.3.11]
Pentose phosphate pathway	ko00030	K01086	fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.37 3.1.3.11]
Pentose phosphate pathway	ko00030	K04041	fructose-1,6-bisphosphatase III [EC:3.1.3.11]
Pentose phosphate pathway	ko00030	K00850	6-phosphofructokinase 1 [EC:2.7.1.11]
Pentose phosphate pathway	ko00030	K16370	6-phosphofructokinase 2 [EC:2.7.1.11]
Pentose phosphate pathway	ko00030	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.90 2.7.1.11]
Pentose phosphate pathway	ko00030	K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.147 2.7.1.146]
Pentose phosphate pathway	ko00030	K00895	diphosphate-dependent phosphofructokinase [EC:2.7.1.90]
Pentose and glucuronate interconversions	ko00040	K01051	pectinesterase [EC:3.1.1.11]
Pentose and glucuronate interconversions	ko00040	K22539	pectate lyase [EC:4.2.2.2]
Pentose and glucuronate interconversions	ko00040	K01728	pectate lyase [EC:4.2.2.2]
Pentose and glucuronate interconversions	ko00040	K19551	pectate lyase C [EC:4.2.2.10 4.2.2.2]
Pentose and glucuronate interconversions	ko00040	K01731	pectate disaccharide-lyase [EC:4.2.2.9]
Pentose and glucuronate interconversions	ko00040	K22994	pectate disaccharide-lyase [EC:4.2.2.9]
Pentose and glucuronate interconversions	ko00040	K01730	oligogalacturonide lyase [EC:4.2.2.6]
Pentose and glucuronate interconversions	ko00040	K01815	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]
Pentose and glucuronate interconversions	ko00040	K00065	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
Pentose and glucuronate interconversions	ko00040	K01184	polygalacturonase [EC:3.2.1.15]
Pentose and glucuronate interconversions	ko00040	K01213	galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67]
Pentose and glucuronate interconversions	ko00040	K22933	galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67]
Pentose and glucuronate interconversions	ko00040	K01812	glucuronate isomerase [EC:5.3.1.12]
Pentose and glucuronate interconversions	ko00040	K00041	tagaturonate reductase [EC:1.1.1.58]
Pentose and glucuronate interconversions	ko00040	K01685	altronate hydrolase [EC:4.2.1.7]
Pentose and glucuronate interconversions	ko00040	K16849	altronate dehydratase small subunit [EC:4.2.1.7]
Pentose and glucuronate interconversions	ko00040	K16850	altronate dehydratase large subunit [EC:4.2.1.7]
Pentose and glucuronate interconversions	ko00040	K01686	mannonate dehydratase [EC:4.2.1.8]
Pentose and glucuronate interconversions	ko00040	K08323	mannonate dehydratase [EC:4.2.1.8]
Pentose and glucuronate interconversions	ko00040	K08322	L-gulonate 5-dehydrogenase [EC:1.1.1.380]
Pentose and glucuronate interconversions	ko00040	K00040	fructuronate reductase [EC:1.1.1.57]
Pentose and glucuronate interconversions	ko00040	K21619	tagaturonate epimerase [EC:5.1.2.7]
Pentose and glucuronate interconversions	ko00040	K18106	D-galacturonate reductase [EC:1.1.1.-]
Pentose and glucuronate interconversions	ko00040	K19634	D-galacturonate reductase [EC:1.1.1.365]
Pentose and glucuronate interconversions	ko00040	K18102	L-galactonate dehydratase [EC:4.2.1.146]
Pentose and glucuronate interconversions	ko00040	K18103	L-threo-3-deoxy-hexylosonate aldolase [EC:4.1.2.54]
Pentose and glucuronate interconversions	ko00040	K18107	L-glyceraldehyde reductase [EC:1.1.1.372]
Pentose and glucuronate interconversions	ko00040	K01195	beta-glucuronidase [EC:3.2.1.31]
Pentose and glucuronate interconversions	ko00040	K14756	klotho [EC:3.2.1.31]
Pentose and glucuronate interconversions	ko00040	K00699	glucuronosyltransferase [EC:2.4.1.17]
Pentose and glucuronate interconversions	ko00040	K16190	glucuronokinase [EC:2.7.1.43]
Pentose and glucuronate interconversions	ko00040	K12447	UDP-sugar pyrophosphorylase [EC:2.7.7.64]
Pentose and glucuronate interconversions	ko00040	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]
Pentose and glucuronate interconversions	ko00040	K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
Pentose and glucuronate interconversions	ko00040	K00002	alcohol dehydrogenase (NADP+) [EC:1.1.1.2]
Pentose and glucuronate interconversions	ko00040	K13247	L-gulonate 3-dehydrogenase [EC:1.1.1.45]
Pentose and glucuronate interconversions	ko00040	K08092	3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]
Pentose and glucuronate interconversions	ko00040	K00880	L-xylulokinase [EC:2.7.1.53]
Pentose and glucuronate interconversions	ko00040	K03078	3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85]
Pentose and glucuronate interconversions	ko00040	K03079	L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]
Pentose and glucuronate interconversions	ko00040	K03077	L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]
Pentose and glucuronate interconversions	ko00040	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]
Pentose and glucuronate interconversions	ko00040	K01804	L-arabinose isomerase [EC:5.3.1.4]
Pentose and glucuronate interconversions	ko00040	K00853	L-ribulokinase [EC:2.7.1.16]
Pentose and glucuronate interconversions	ko00040	K00854	xylulokinase [EC:2.7.1.17]
Pentose and glucuronate interconversions	ko00040	K01805	xylose isomerase [EC:5.3.1.5]
Pentose and glucuronate interconversions	ko00040	K00011	aldehyde reductase [EC:1.1.1.21]
Pentose and glucuronate interconversions	ko00040	K00594	alditol oxidase [EC:1.1.3.41]
Pentose and glucuronate interconversions	ko00040	K17743	D-xylose reductase [EC:1.1.1.307]
Pentose and glucuronate interconversions	ko00040	K03331	L-xylulose reductase [EC:1.1.1.10]
Pentose and glucuronate interconversions	ko00040	K01820	L-rhamnose isomerase / sugar isomerase [EC:5.3.1.- 5.3.1.14]
Pentose and glucuronate interconversions	ko00040	K00848	rhamnulokinase [EC:2.7.1.5]
Pentose and glucuronate interconversions	ko00040	K01629	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]
Pentose and glucuronate interconversions	ko00040	K17738	D-arabinitol 2-dehydrogenase [EC:1.1.1.250]
Pentose and glucuronate interconversions	ko00040	K17818	D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]
Pentose and glucuronate interconversions	ko00040	K00007	D-arabinitol 4-dehydrogenase [EC:1.1.1.11]
Pentose and glucuronate interconversions	ko00040	K09988	D-lyxose ketol-isomerase [EC:5.3.1.15]
Pentose and glucuronate interconversions	ko00040	K05351	D-xylulose reductase [EC:1.1.1.9]
Pentose and glucuronate interconversions	ko00040	K00008	L-iditol 2-dehydrogenase [EC:1.1.1.14]
Pentose and glucuronate interconversions	ko00040	K22185	D-xylose 1-dehydrogenase [EC:1.1.1.175]
Pentose and glucuronate interconversions	ko00040	K00078	dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.1.1.179 1.3.1.20]
Pentose and glucuronate interconversions	ko00040	K14273	D-xylose 1-dehydrogenase (NADP+) [EC:1.1.1.179]
Pentose and glucuronate interconversions	ko00040	K14274	xylonolactonase [EC:3.1.1.-]
Pentose and glucuronate interconversions	ko00040	K14275	D-xylonate dehydratase [EC:4.2.1.82]
Pentose and glucuronate interconversions	ko00040	K22186	xylonate dehydratase [EC:4.2.1.82]
Pentose and glucuronate interconversions	ko00040	K22396	xylonate dehydratase [EC:4.2.1.82]
Pentose and glucuronate interconversions	ko00040	K22397	2-dehydro-3-deoxy-D-pentonate aldolase [EC:4.1.2.28]
Pentose and glucuronate interconversions	ko00040	K14259	2-dehydro-3-deoxy-D-arabinonate dehydratase [EC:4.2.1.141]
Pentose and glucuronate interconversions	ko00040	K13877	2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]
Pentose and glucuronate interconversions	ko00040	K19588	2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]
Pentose and glucuronate interconversions	ko00040	K22187	alpha-ketoglutaric semialdehyde dehydrogenase [EC:1.2.1.-]
Pentose and glucuronate interconversions	ko00040	K00875	D-ribulokinase [EC:2.7.1.47]
Pentose and glucuronate interconversions	ko00040	K22935	D-ribulokinase [EC:2.7.1.47]
Pentose and glucuronate interconversions	ko00040	K00039	ribitol 2-dehydrogenase [EC:1.1.1.56]
Pentose and glucuronate interconversions	ko00040	K21680	ribulose-5-phosphate 2-dehydrogenase [EC:1.1.1.137]
Pentose and glucuronate interconversions	ko00040	K05352	ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]
Pentose and glucuronate interconversions	ko00040	K21681	ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40 1.1.1.405]
Pentose and glucuronate interconversions	ko00040	K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]
Pentose and glucuronate interconversions	ko00040	K21031	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]
Fructose and mannose metabolism	ko00051	K01218	mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
Fructose and mannose metabolism	ko00051	K19355	mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
Fructose and mannose metabolism	ko00051	K00847	fructokinase [EC:2.7.1.4]
Fructose and mannose metabolism	ko00051	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]
Fructose and mannose metabolism	ko00051	K15916	glucose/mannose-6-phosphate isomerase [EC:5.3.1.8 5.3.1.9]
Fructose and mannose metabolism	ko00051	K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:5.3.1.8 2.7.7.13]
Fructose and mannose metabolism	ko00051	K17497	phosphomannomutase [EC:5.4.2.8]
Fructose and mannose metabolism	ko00051	K01840	phosphomannomutase [EC:5.4.2.8]
Fructose and mannose metabolism	ko00051	K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.25.4.2.8]
Fructose and mannose metabolism	ko00051	K16881	mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:5.4.2.8 2.7.7.13]
Fructose and mannose metabolism	ko00051	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
Fructose and mannose metabolism	ko00051	K00966	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
Fructose and mannose metabolism	ko00051	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]
Fructose and mannose metabolism	ko00051	K02377	GDP-L-fucose synthase [EC:1.1.1.271]
Fructose and mannose metabolism	ko00051	K00976	fucose-1-phosphate guanylyltransferase [EC:2.7.7.30]
Fructose and mannose metabolism	ko00051	K18447	ADP-sugar diphosphatase [EC:3.6.1.21]
Fructose and mannose metabolism	ko00051	K05305	fucokinase [EC:2.7.1.52]
Fructose and mannose metabolism	ko00051	K01818	L-fucose/D-arabinose isomerase [EC:5.3.1.3 5.3.1.25]
Fructose and mannose metabolism	ko00051	K00879	L-fuculokinase [EC:2.7.1.51]
Fructose and mannose metabolism	ko00051	K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]
Fructose and mannose metabolism	ko00051	K00064	D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
Fructose and mannose metabolism	ko00051	K18333	L-fucose dehydrogenase
Fructose and mannose metabolism	ko00051	K07046	L-fuconolactonase [EC:3.1.1.-]
Fructose and mannose metabolism	ko00051	K18334	L-fuconate dehydratase [EC:4.2.1.68]
Fructose and mannose metabolism	ko00051	K18335	2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]
Fructose and mannose metabolism	ko00051	K18336	2,4-diketo-3-deoxy-L-fuconate hydrolase [EC:3.7.1.-]
Fructose and mannose metabolism	ko00051	K18337	L-rhamnose 1-dehydrogenase [EC:1.1.1.173 1.1.1.3771.1.1.378]
Fructose and mannose metabolism	ko00051	K18338	L-rhamnono-1,4-lactonase [EC:3.1.1.65]
Fructose and mannose metabolism	ko00051	K12661	L-rhamnonate dehydratase [EC:4.2.1.90]
Fructose and mannose metabolism	ko00051	K18339	2-keto-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]
Fructose and mannose metabolism	ko00051	K12660	2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]
Fructose and mannose metabolism	ko00051	K01813	L-rhamnose isomerase [EC:5.3.1.14]
Fructose and mannose metabolism	ko00051	K21883	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]
Fructose and mannose metabolism	ko00051	K01820	L-rhamnose isomerase / sugar isomerase [EC:5.3.1.- 5.3.1.14]
Fructose and mannose metabolism	ko00051	K00848	rhamnulokinase [EC:2.7.1.5]
Fructose and mannose metabolism	ko00051	K01629	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]
Fructose and mannose metabolism	ko00051	K05947	mannosyl-3-phosphoglycerate synthase [EC:2.4.1.217]
Fructose and mannose metabolism	ko00051	K07026	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]
Fructose and mannose metabolism	ko00051	K18818	mannosylglycerate synthase [EC:2.4.1.269]
Fructose and mannose metabolism	ko00051	K00844	hexokinase [EC:2.7.1.1]
Fructose and mannose metabolism	ko00051	K00850	6-phosphofructokinase 1 [EC:2.7.1.11]
Fructose and mannose metabolism	ko00051	K16370	6-phosphofructokinase 2 [EC:2.7.1.11]
Fructose and mannose metabolism	ko00051	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.90 2.7.1.11]
Fructose and mannose metabolism	ko00051	K00895	diphosphate-dependent phosphofructokinase [EC:2.7.1.90]
Fructose and mannose metabolism	ko00051	K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]
Fructose and mannose metabolism	ko00051	K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]
Fructose and mannose metabolism	ko00051	K11532	fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.37 3.1.3.11]
Fructose and mannose metabolism	ko00051	K01086	fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.37 3.1.3.11]
Fructose and mannose metabolism	ko00051	K04041	fructose-1,6-bisphosphatase III [EC:3.1.3.11]
Fructose and mannose metabolism	ko00051	K19028	6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 1 [EC:3.1.3.46 2.7.1.105]
Fructose and mannose metabolism	ko00051	K19029	6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:3.1.3.46 2.7.1.105]
Fructose and mannose metabolism	ko00051	K01103	6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3 [EC:3.1.3.46 2.7.1.105]
Fructose and mannose metabolism	ko00051	K19030	6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 4 [EC:3.1.3.46 2.7.1.105]
Fructose and mannose metabolism	ko00051	K00900	6-phosphofructo-2-kinase [EC:2.7.1.105]
Fructose and mannose metabolism	ko00051	K14634	fructose-2,6-bisphosphatase [EC:3.1.3.46]
Fructose and mannose metabolism	ko00051	K00009	mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]
Fructose and mannose metabolism	ko00051	K00068	sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]
Fructose and mannose metabolism	ko00051	K19956	L-sorbose 1-phosphate reductase [EC:1.1.1.-]
Fructose and mannose metabolism	ko00051	K00846	ketohexokinase [EC:2.7.1.3]
Fructose and mannose metabolism	ko00051	K00882	1-phosphofructokinase [EC:2.7.1.56]
Fructose and mannose metabolism	ko00051	K00008	L-iditol 2-dehydrogenase [EC:1.1.1.14]
Fructose and mannose metabolism	ko00051	K00011	aldehyde reductase [EC:1.1.1.21]
Fructose and mannose metabolism	ko00051	K00594	alditol oxidase [EC:1.1.3.41]
Fructose and mannose metabolism	ko00051	K01805	xylose isomerase [EC:5.3.1.5]
Fructose and mannose metabolism	ko00051	K08261	D-sorbitol dehydrogenase (acceptor) [EC:1.1.99.21]
Fructose and mannose metabolism	ko00051	K17742	sorbose reductase [EC:1.1.1.289]
Fructose and mannose metabolism	ko00051	K19633	sorbose reductase [EC:1.1.1.289]
Fructose and mannose metabolism	ko00051	K00045	mannitol 2-dehydrogenase [EC:1.1.1.67]
Fructose and mannose metabolism	ko00051	K00007	D-arabinitol 4-dehydrogenase [EC:1.1.1.11]
Fructose and mannose metabolism	ko00051	K00066	GDP-mannose 6-dehydrogenase [EC:1.1.1.132]
Fructose and mannose metabolism	ko00051	K19290	mannuronan synthase [EC:2.4.1.33]
Fructose and mannose metabolism	ko00051	K19291	mannuronan synthase [EC:2.4.1.33]
Fructose and mannose metabolism	ko00051	K01795	mannuronan 5-epimerase [EC:5.1.3.37]
Fructose and mannose metabolism	ko00051	K01729	poly(beta-D-mannuronate) lyase [EC:4.2.2.3]
Fructose and mannose metabolism	ko00051	K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
Fructose and mannose metabolism	ko00051	K11645	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
Fructose and mannose metabolism	ko00051	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
Fructose and mannose metabolism	ko00051	K01622	fructose 1,6-bisphosphate aldolase/phosphatase [EC:3.1.3.11 4.1.2.13]
Fructose and mannose metabolism	ko00051	K16305	fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:2.2.1.11 4.1.2.13]
Fructose and mannose metabolism	ko00051	K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:2.2.1.10 4.1.2.13]
Fructose and mannose metabolism	ko00051	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]
Fructose and mannose metabolism	ko00051	K00863	triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:4.6.1.15 2.7.1.29 2.7.1.28]
Fructose and mannose metabolism	ko00051	K03332	fructan beta-fructosidase [EC:3.2.1.80]
Fructose and mannose metabolism	ko00051	K22252	GDP-6-deoxy-D-talose 4-dehydrogenase [EC:1.1.1.135]
Fructose and mannose metabolism	ko00051	K15856	GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]
Fructose and mannose metabolism	ko00051	K00881	allose kinase [EC:2.7.1.55]
Fructose and mannose metabolism	ko00051	K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]
Fructose and mannose metabolism	ko00051	K17195	D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]
Fructose and mannose metabolism	ko00051	K02768	PTS system, fructose-specific IIA component [EC:2.7.1.202]
Fructose and mannose metabolism	ko00051	K02769	PTS system, fructose-specific IIB component [EC:2.7.1.202]
Fructose and mannose metabolism	ko00051	K02770	PTS system, fructose-specific IIC component
Fructose and mannose metabolism	ko00051	K11194	PTS system, fructose-specific IIA component [EC:2.7.1.202]
Fructose and mannose metabolism	ko00051	K11195	PTS system, fructose-specific IIB component [EC:2.7.1.202]
Fructose and mannose metabolism	ko00051	K11196	PTS system, fructose-specific IIC component
Fructose and mannose metabolism	ko00051	K02771	PTS system, fructose-specific IID component
Fructose and mannose metabolism	ko00051	K02793	PTS system, mannose-specific IIA component [EC:2.7.1.191]
Fructose and mannose metabolism	ko00051	K02794	PTS system, mannose-specific IIB component [EC:2.7.1.191]
Fructose and mannose metabolism	ko00051	K02795	PTS system, mannose-specific IIC component
Fructose and mannose metabolism	ko00051	K02796	PTS system, mannose-specific IID component
Fructose and mannose metabolism	ko00051	K02798	PTS system, mannitol-specific IIA component [EC:2.7.1.197]
Fructose and mannose metabolism	ko00051	K02799	PTS system, mannitol-specific IIB component [EC:2.7.1.197]
Fructose and mannose metabolism	ko00051	K02800	PTS system, mannitol-specific IIC component
Fructose and mannose metabolism	ko00051	K02781	PTS system, glucitol/sorbitol-specific IIA component [EC:2.7.1.198]
Fructose and mannose metabolism	ko00051	K02782	PTS system, glucitol/sorbitol-specific IIB component [EC:2.7.1.198]
Fructose and mannose metabolism	ko00051	K02783	PTS system, glucitol/sorbitol-specific IIC component
Fructose and mannose metabolism	ko00051	K02812	PTS system, sorbose-specific IIA component [EC:2.7.1.206]
Fructose and mannose metabolism	ko00051	K02813	PTS system, sorbose-specific IIB component [EC:2.7.1.206]
Fructose and mannose metabolism	ko00051	K02814	PTS system, sorbose-specific IIC component
Fructose and mannose metabolism	ko00051	K02815	PTS system, sorbose-specific IID component
Galactose metabolism	ko00052	K01785	aldose 1-epimerase [EC:5.1.3.3]
Galactose metabolism	ko00052	K00849	galactokinase [EC:2.7.1.6]
Galactose metabolism	ko00052	K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
Galactose metabolism	ko00052	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]
Galactose metabolism	ko00052	K17716	UDP-glucose 4-epimerase [EC:5.1.3.2]
Galactose metabolism	ko00052	K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
Galactose metabolism	ko00052	K01835	phosphoglucomutase [EC:5.4.2.2]
Galactose metabolism	ko00052	K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.25.4.2.8]
Galactose metabolism	ko00052	K15779	phosphoglucomutase / phosphopentomutase [EC:5.4.2.75.4.2.2]
Galactose metabolism	ko00052	K00844	hexokinase [EC:2.7.1.1]
Galactose metabolism	ko00052	K12407	glucokinase [EC:2.7.1.2]
Galactose metabolism	ko00052	K00845	glucokinase [EC:2.7.1.2]
Galactose metabolism	ko00052	K01084	glucose-6-phosphatase [EC:3.1.3.9]
Galactose metabolism	ko00052	K01190	beta-galactosidase [EC:3.2.1.23]
Galactose metabolism	ko00052	K12111	evolved beta-galactosidase subunit alpha [EC:3.2.1.23]
Galactose metabolism	ko00052	K12112	evolved beta-galactosidase subunit beta
Galactose metabolism	ko00052	K12308	beta-galactosidase [EC:3.2.1.23]
Galactose metabolism	ko00052	K12309	beta-galactosidase [EC:3.2.1.23]
Galactose metabolism	ko00052	K01229	lactase-phlorizin hydrolase [EC:3.2.1.62 3.2.1.108]
Galactose metabolism	ko00052	K00704	alpha-lactalbumin [EC:2.4.1.22]
Galactose metabolism	ko00052	K07966	beta-1,4-galactosyltransferase 1 [EC:2.4.1.- 2.4.1.382.4.1.90 2.4.1.22]
Galactose metabolism	ko00052	K07967	beta-1,4-galactosyltransferase 2 [EC:2.4.1.- 2.4.1.382.4.1.90 2.4.1.22]
Galactose metabolism	ko00052	K12447	UDP-sugar pyrophosphorylase [EC:2.7.7.64]
Galactose metabolism	ko00052	K01854	UDP-galactopyranose mutase [EC:5.4.99.9]
Galactose metabolism	ko00052	K18819	inositol 3-alpha-galactosyltransferase [EC:2.4.1.123]
Galactose metabolism	ko00052	K06617	raffinose synthase [EC:2.4.1.82]
Galactose metabolism	ko00052	K01189	alpha-galactosidase [EC:3.2.1.22]
Galactose metabolism	ko00052	K07406	alpha-galactosidase [EC:3.2.1.22]
Galactose metabolism	ko00052	K07407	alpha-galactosidase [EC:3.2.1.22]
Galactose metabolism	ko00052	K00011	aldehyde reductase [EC:1.1.1.21]
Galactose metabolism	ko00052	K02773	PTS system, galactitol-specific IIA component [EC:2.7.1.200]
Galactose metabolism	ko00052	K02774	PTS system, galactitol-specific IIB component [EC:2.7.1.200]
Galactose metabolism	ko00052	K02775	PTS system, galactitol-specific IIC component
Galactose metabolism	ko00052	K00094	galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]
Galactose metabolism	ko00052	K21620	galactitol 2-dehydrogenase [EC:1.1.1.16]
Galactose metabolism	ko00052	K21621	tagatose kinase [EC:2.7.1.101]
Galactose metabolism	ko00052	K21622	D-tagatose 6-phosphate 4-epimerase [EC:5.1.3.40]
Galactose metabolism	ko00052	K00917	tagatose 6-phosphate kinase [EC:2.7.1.144]
Galactose metabolism	ko00052	K00850	6-phosphofructokinase 1 [EC:2.7.1.11]
Galactose metabolism	ko00052	K16370	6-phosphofructokinase 2 [EC:2.7.1.11]
Galactose metabolism	ko00052	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.90 2.7.1.11]
Galactose metabolism	ko00052	K01635	tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]
Galactose metabolism	ko00052	K08302	tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]
Galactose metabolism	ko00052	K16371	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ
Galactose metabolism	ko00052	K00035	D-galactose 1-dehydrogenase [EC:1.1.1.48]
Galactose metabolism	ko00052	K22215	galactose dehydrogenase [EC:1.1.1.120 1.1.1.48]
Galactose metabolism	ko00052	K18124	glucose/galactose 1-dehydrogenase (NADP+) [EC:1.1.1.360]
Galactose metabolism	ko00052	K18125	aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]
Galactose metabolism	ko00052	K04618	galactose oxidase [EC:1.1.3.9]
Galactose metabolism	ko00052	K01684	galactonate dehydratase [EC:4.2.1.6]
Galactose metabolism	ko00052	K05308	gluconate/galactonate dehydratase [EC:4.2.1.140]
Galactose metabolism	ko00052	K11395	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase [EC:4.1.2.55]
Galactose metabolism	ko00052	K18127	2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51]
Galactose metabolism	ko00052	K00883	2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58]
Galactose metabolism	ko00052	K18126	2-dehydro-3-deoxygluconokinase / 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.178]
Galactose metabolism	ko00052	K01631	2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]
Galactose metabolism	ko00052	K01819	galactose-6-phosphate isomerase [EC:5.3.1.26]
Galactose metabolism	ko00052	K01220	6-phospho-beta-galactosidase [EC:3.2.1.85]
Galactose metabolism	ko00052	K02786	PTS system, lactose-specific IIA component [EC:2.7.1.207]
Galactose metabolism	ko00052	K02787	PTS system, lactose-specific IIB component [EC:2.7.1.207]
Galactose metabolism	ko00052	K02788	PTS system, lactose-specific IIC component
Galactose metabolism	ko00052	K01193	beta-fructofuranosidase [EC:3.2.1.26]
Galactose metabolism	ko00052	K06611	stachyose synthetase [EC:2.4.1.67]
Galactose metabolism	ko00052	K12047	maltase-glucoamylase [EC:3.2.1.3 3.2.1.20]
Galactose metabolism	ko00052	K01187	alpha-glucosidase [EC:3.2.1.20]
Galactose metabolism	ko00052	K12316	lysosomal alpha-glucosidase [EC:3.2.1.20]
Galactose metabolism	ko00052	K12317	neutral alpha-glucosidase C [EC:3.2.1.20]
Galactose metabolism	ko00052	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]
Galactose metabolism	ko00052	K01203	sucrase-isomaltase [EC:3.2.1.10 3.2.1.48]
Galactose metabolism	ko00052	K02744	PTS system, N-acetylgalactosamine-specific IIA component [EC:2.7.1.-]
Galactose metabolism	ko00052	K02745	PTS system, N-acetylgalactosamine-specific IIB component [EC:2.7.1.-]
Galactose metabolism	ko00052	K02746	PTS system, N-acetylgalactosamine-specific IIC component
Galactose metabolism	ko00052	K02747	PTS system, N-acetylgalactosamine-specific IID component
Galactose metabolism	ko00052	K02079	N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25]
Galactose metabolism	ko00052	K02080	galactosamine-6-phosphate isomerase [EC:5.3.1.-]
