879243@Porphyromonas asaccharolytica DSM 20707@strain|host|culture_collection|isolation_source|collected_by@DSM 20707|Homo sapiens|DSM:20707|empyema|S. Finegold
1122971@Porphyromonas bennonis DSM 23058 = JCM 16335@strain|culture_collection|old_name|country@DSM 23058|DSM:23058|Porphyromonas bennonis DSM 23058|USA
1122971@Porphyromonas bennonis DSM 23058 = JCM 16335@old_name|strain|culture_collection@Porphyromonas bennonis DSM 23058|DSM 23058|DSM:23058
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00042
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00043
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00044
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00045
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00046
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00047
1236520@Porphyromonas cangingivalis JCM 15983@strain|note@JCM 15983|contig: JCM15983.contig00048
36875@Porphyromonas canoris@strain|host|country|isolation_source|collection_date@COT-108 OH2762|dog|United Kingdom: Leicestershire|dog mouth|Jun-2012
887901@Porphyromonas catoniae ATCC 51270@strain|culture_collection@ATCC 51270|ATCC:51270
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00035.35
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00034.34
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00033.33
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00032.32
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00031.31
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00030.30
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00029.29
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00028.28
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00027.27
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00026.26
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00025.25
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00024.24
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00023.23
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00022.22
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00021.21
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00020.20
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00019.19
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00018.18
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00017.17
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00016.16
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00015.15
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00014.14
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00013.13
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00012.12
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00011.11
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00010.10
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00009.9
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00008.8
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00007.7
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00006.6
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00005.5
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00004.4
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00003.3
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00002.2
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00001.1
29524@Porphyromonas circumdentaria@strain|type_material@ATCC 51356|type strain of Porphyromonas circumdentaria
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00001.1
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00002.2
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00003.3
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00004.4
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00005.5
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00006.6
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00007.7
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00008.8
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00009.9
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00010.10
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00011.11
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00012.12
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00013.13
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00014.14
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00015.15
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00016.16
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00017.17
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00018.18
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00019.19
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00020.20
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00021.21
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00022.22
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00023.23
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00024.24
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00025.25
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00026.26
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00027.27
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00028.28
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00029.29
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00030.30
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00031.31
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00032.32
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00033.33
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00034.34
29524@Porphyromonas circumdentaria@strain|type_material|note@ATCC 51356|type strain of Porphyromonas circumdentaria|contig: EI39DRAFT_scaffold00035.35
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00029.29
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00028.28
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00027.27
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00026.26
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00025.25
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00024.24
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00023.23
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00022.22
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00021.21
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00020.20
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00019.19
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00018.18
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00017.17
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00016.16
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00015.15
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00014.14
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00013.13
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00012.12
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00011.11
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00010.10
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00009.9
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00008.8
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00007.7
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00006.6
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00005.5
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00004.4
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00003.3
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00002.2
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00001.1
393921@Porphyromonas crevioricanis@strain|type_material@ATCC 55563|type strain of Porphyromonas crevioricanis
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00001.1
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00002.2
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00003.3
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00004.4
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00005.5
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00006.6
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00007.7
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00008.8
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00009.9
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00010.10
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00011.11
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00012.12
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00013.13
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00014.14
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00015.15
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00016.16
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00017.17
