Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Microvirga ossetica	11.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Microvirga sp. 17 mud 1-3	5.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Neisseria elongata	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Neisseria sp. KEM232	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Neisseria sp. oral taxon 014	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Neomegalonema perideroedes	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Neorhizobium sp. SOG26	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Nitrobacter hamburgensis	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Nitrobacter winogradskyi	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Oceanithermus profundus	3.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Ochrobactrum pituitosum	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Ottowia sp. Marseille-P4747	3.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Ottowia sp. oral taxon 894	12.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus aminovorans	4.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus contaminans	3.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus denitrificans	5.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus sp. BM15	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus sp. CBA4604	4.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus sp. SC2-6	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Paracoccus zhejiangensis	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pelagibacterium halotolerans	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Phenylobacterium zucineum	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Phreatobacter cathodiphilus	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pleomorphomonas koreensis	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Prevotella enoeca	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Prevotella micans	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Prevotella oryzae	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Prevotellaceae bacterium Marseille-P2826	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas chlororaphis	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas guangdongensis	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas koreensis	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas moraviensis	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas putida	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas sp. CC6-YY-74	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas sp. DY-1	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas sp. FGI182	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas sp. HMSC08G10	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas stutzeri	3.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Pseudomonas thermotolerans	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhizobium sp. OK665	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhodanobacter denitrificans	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhodanobacter sp. OR444	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhodobacter sp. CZR27	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhodobacter sphaeroides	3.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhodovulum sp. MB263	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Rhodovulum sp. P5	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Salinicola tamaricis	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Shewanella sp. FDAARGOS_354	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Sinorhizobium fredii	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Sphingobium sp. SCG-1	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Stenotrophomonas rhizophila	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Stenotrophomonas sp. LM091	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Stenotrophomonas sp. Pemsol	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Succinimonas amylolytica	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Tamlana sp. UJ94	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Tannerella forsythia	5.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Tannerella sp. oral taxon HOT-286	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Teredinibacter turnerae	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Thermus aquaticus	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Thiohalobacter thiocyanaticus	2.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Xanthobacter autotrophicus	1.0	none	pc2p5	none	pc2p8nomod
Pan	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Xanthobacteraceae bacterium 501b	1.0	none	pc2p5	none	pc2p8nomod
Pan	ATP-dependent DNA helicase Rep	Acidovorax ebreus	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acidovorax sp. 1608163	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acidovorax sp. JS42	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acidovorax sp. MR-S7	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acinetobacter johnsonii	3.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acinetobacter lwoffii	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acinetobacter nosocomialis	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Acinetobacter pittii	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Actinomyces dentalis	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Actinomyces sp. oral taxon 414	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Actinopolymorpha singaporensis	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Aeromicrobium massiliense	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Aggregatibacter actinomycetemcomitans	4.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Aggregatibacter aphrophilus	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Akkermansia muciniphila	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Allochromatium vinosum	4.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Aminomonas paucivorans	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Anaerolineaceae bacterium oral taxon 439	4.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Anaeromyxobacter dehalogenans	6.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Arabia massiliensis	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Arenimonas caeni	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Bacteroides zoogleoformans	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Bifidobacterium thermophilum	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Brachyspira murdochii	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Burkholderiales bacterium JOSHI_001	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Candidatus Accumulibacter phosphatis	16.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Cardiobacterium hominis	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Cardiobacterium valvarum	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Cetobacterium somerae	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Clostridium sp. SN20	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Collimonas fungivorans	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Collimonas pratensis	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Comamonas aquatica	3.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Desulfobulbus oralis	3.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Eggerthellaceae bacterium AT8	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Eikenella corrodens	3.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Eikenella sp. HMSC061C02	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Enterobacter mori	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Enterobacter roggenkampii	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Geobacter sp. M18	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Hahella chejuensis	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Halotalea alkalilenta	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Herbaspirillum sp. meg3	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Hydrogenophaga sp. PBC	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Lawsonella clevelandensis	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Leptothrix cholodnii	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Limnochorda pilosa	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Luteibacter rhizovicinus	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Lysobacter antibioticus	3.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Lysobacter capsici	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Lysobacter enzymogenes	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Magnetospira sp. QH-2	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Magnetospirillum gryphiswaldense	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Marinobacter salarius	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Massilia niastensis	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Massilia sp. WG5	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Melaminivora sp. SC2-7	5.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Melaminivora sp. SC2-9	4.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Methylibium petroleiphilum	2.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Methyloversatilis thermotolerans	1.0	none	pc2p8	none	none
Pan	ATP-dependent DNA helicase Rep	Microbacterium sp. PAMC 28756	1.0	none	pc2p8	none	none
