Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. ANC 3862	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. CIP 102136	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. CIP 51.11	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. NIPH 284	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. NIPH 899	5.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. SWAC57	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. WCHA45	7.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter sp. WCHA55	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter ursingii	9.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Acinetobacter venetianus	8.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinobacillus capsulatus	16.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinobacillus equuli	5.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinobacillus pleuropneumoniae	65.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinobacillus succinogenes	9.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinobacillus suis	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinobacillus ureae	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinomyces radicidentis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinomyces sp. HMSC075C01	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Actinomyces sp. oral taxon 897	5.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aeromonas dhakensis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aeromonas sp. CA23	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Afipia clevelandensis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Afipia sp. GAS231	3.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aggregatibacter actinomycetemcomitans	49.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aggregatibacter aphrophilus	9208.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aggregatibacter segnis	3085.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aggregatibacter sp. oral taxon 458	874.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Agrobacterium deltaense	3.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Agrobacterium genomosp. 3	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Agrobacterium tumefaciens	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Alcanivorax pacificus	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Alicycliphilus denitrificans	7.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Altererythrobacter sp. NS1	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aminobacter sp. MSH1	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Anaerococcus vaginalis	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Anderseniella sp. Alg231-50	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aquamicrobium defluvii	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aquimarina sp. AD1	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Arenibacter algicola	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aurantimonas manganoxydans	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Aureimonas sp. AU20	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Azorhizobium caulinodans	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bacillus tuaregi	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bacteroides sartorii	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bacteroides sp. 3_1_40A	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bacteroidetes oral taxon 274	4402.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bartonella henselae	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bathymodiolus thermophilus thioautotrophic gill symbiont	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Beijerinckia indica	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bibersteinia trehalosi	40.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Blastochloris viridis	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bosea sp. AS-1	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bosea sp. RAC05	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bosea vaviloviae	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobiaceae bacterium SG-6C	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium diazoefficiens	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium elkanii	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium icense	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium japonicum	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium oligotrophicum	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium sp. BTAi1	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium sp. CCGE-LA001	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium sp. DOA9	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium sp. S23321	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Bradyrhizobium sp. SK17	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Breoghania sp. L-A4	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Brevundimonas diminuta	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Brevundimonas naejangsanensis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Brevundimonas sp. GW460-12-10-14-LB2	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Brevundimonas sp. LM2	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Brevundimonas subvibrioides	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Brevundimonas vesicularis	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Burkholderia sp. KK1	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga gingivalis	329.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga granulosa	3700.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga haemolytica	16.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga leadbetteri	2507.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga ochracea	123.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. ChDC OS43	456.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 323	76.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 324	118.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 326	932.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 329	3119.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 332	807.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 336	30.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 338	40.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 380	142.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 863	13.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 864	77.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sp. oral taxon 878	18.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Capnocytophaga sputigena	4050.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Cardiobacterium hominis	2930.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Cardiobacterium valvarum	2729.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Castellaniella defragrans	73.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Caulobacter henricii	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Caulobacter segnis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Caulobacter vibrioides	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Celeribacter indicus	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Celeribacter manganoxidans	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Cellvibrio japonicus	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Chelativorans sp. BNC1	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Chelatococcus daeguensis	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Chelatococcus sp. CO-6	8.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Chromohalobacter japonicus	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Chromohalobacter salexigens	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Chryseobacterium sp. StRB126	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Cohnella laeviribosi	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Colwellia sp. PAMC 21821	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Comamonas aquatica	6.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Comamonas kerstersii	33.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Comamonas serinivorans	3.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Comamonas sp. B-9	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Comamonas testosteroni	46.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Croceibacter atlanticus	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Delftia acidovorans	26.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Delftia sp. Cs1-4	3.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Desulfobulbus oralis	1076.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Desulfomicrobium orale	168.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Desulfovibrio gigas	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Devosia sp. A16	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Devosia sp. I507	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Diaphorobacter polyhydroxybutyrativorans	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Dichelobacter nodosus	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Dickeya dadantii	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Dickeya dianthicola	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Dickeya paradisiaca	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Dinoroseobacter shibae	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Dyella jiangningensis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Edwardsiella ictaluri	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Eikenella corrodens	2248.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Eikenella sp. HMSC061C02	1497.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Eikenella sp. HMSC071B05	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Eikenella sp. HMSC073A11	4.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Empedobacter brevis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Enorma phocaeensis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Ensifer adhaerens	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Ensifer sojae	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Enterobacter cloacae	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Erwinia gerundensis	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Erwinia tasmaniensis	1.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Escherichia coli	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Ferrimonas balearica	2.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Flavobacterium anhuiense	7.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Flavobacterium crocinum	3.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Flavobacterium johnsoniae	9.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Flavobacterium psychrophilum	14.0	none	pc2p5	none	pc2p8nomod
Homo	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Flavobacterium sp. HYN0086	1.0	none	pc2p5	none	pc2p8nomod
