Genus	Sum	Percent	Protein	Host_Genus
Streptococcus	146	0.74164380778218	pc1p1	Pan
Thioalkalivibrio	1	0.00507975210809712	pc1p1	Pan
Tissierellia	8	0.040638016864777	pc1p1	Pan
Treponema	831	4.22127400182871	pc1p1	Pan
Trueperella	25	0.126993802702428	pc1p1	Pan
Tyzzerella	23	0.116834298486234	pc1p1	Pan
Urinacoccus	1	0.00507975210809712	pc1p1	Pan
Veillonellaceae	1	0.00507975210809712	pc1p1	Pan
Total	19686	100	pc1p1	Pan
[Clostridium]	2	0.0255297421496043	pc1p1	Gorilla
[Eubacterium]	68	0.868011233086546	pc1p1	Gorilla
Actinobaculum	3	0.0382946132244064	pc1p1	Gorilla
Actinomyces	45	0.574419198366097	pc1p1	Gorilla
Anaerococcus	1	0.0127648710748021	pc1p1	Gorilla
Angelakisella	4	0.0510594842992086	pc1p1	Gorilla
Blautia	10	0.127648710748021	pc1p1	Gorilla
Catonella	120	1.53178452897626	pc1p1	Gorilla
Clostridiales	2	0.0255297421496043	pc1p1	Gorilla
Clostridioides	1	0.0127648710748021	pc1p1	Gorilla
Corynebacterium	2	0.0255297421496043	pc1p1	Gorilla
Desulfitobacterium	1	0.0127648710748021	pc1p1	Gorilla
Eggerthella	5	0.0638243553740107	pc1p1	Gorilla
Eggerthia	9	0.114883839673219	pc1p1	Gorilla
Enterococcus	2	0.0255297421496043	pc1p1	Gorilla
Erysipelotrichaceae	1	0.0127648710748021	pc1p1	Gorilla
Filifactor	12	0.153178452897626	pc1p1	Gorilla
Fournierella	6	0.0765892264488129	pc1p1	Gorilla
Gordonibacter	1	0.0127648710748021	pc1p1	Gorilla
Intestinimonas	2	0.0255297421496043	pc1p1	Gorilla
Johnsonella	4	0.0510594842992086	pc1p1	Gorilla
Lachnoanaerobaculum	2	0.0255297421496043	pc1p1	Gorilla
Lachnospiraceae	5	0.0638243553740107	pc1p1	Gorilla
Mogibacterium	2	0.0255297421496043	pc1p1	Gorilla
Olsenella	1974	25.1978555016594	pc1p1	Gorilla
Oribacterium	25	0.319121776870054	pc1p1	Gorilla
Paenibacillus	1	0.0127648710748021	pc1p1	Gorilla
Peptoanaerobacter	13	0.165943323972428	pc1p1	Gorilla
Peptoniphilus	3	0.0382946132244064	pc1p1	Gorilla
Peptostreptococcaceae	11	0.140413581822824	pc1p1	Gorilla
Peptostreptococcus	2	0.0255297421496043	pc1p1	Gorilla
Pseudopropionibacterium	12	0.153178452897626	pc1p1	Gorilla
Pseudoramibacter	2	0.0255297421496043	pc1p1	Gorilla
Raoultibacter	1	0.0127648710748021	pc1p1	Gorilla
Roseburia	1	0.0127648710748021	pc1p1	Gorilla
Schaalia	5	0.0638243553740107	pc1p1	Gorilla
Selenomonas	4	0.0510594842992086	pc1p1	Gorilla
Shuttleworthia	31	0.395711003318866	pc1p1	Gorilla
Slackia	5096	65.0497829971917	pc1p1	Gorilla
Stomatobaculum	1	0.0127648710748021	pc1p1	Gorilla
Streptococcus	106	1.35307633392903	pc1p1	Gorilla
Streptomyces	1	0.0127648710748021	pc1p1	Gorilla
Treponema	235	2.9997447025785	pc1p1	Gorilla
Total	7834	100	pc1p1	Gorilla
[Clostridium]	1	0.421940928270042	pc1p1	Alouatta
[Eubacterium]	97	40.9282700421941	pc1p1	Alouatta
Actinomyces	2	0.843881856540084	pc1p1	Alouatta
Anaerococcus	3	1.26582278481013	pc1p1	Alouatta
Anaerosphaera	4	1.68776371308017	pc1p1	Alouatta
Catonella	52	21.9409282700422	pc1p1	Alouatta
Clostridiales	1	0.421940928270042	pc1p1	Alouatta
Clostridium	1	0.421940928270042	pc1p1	Alouatta
Desulfitobacterium	1	0.421940928270042	pc1p1	Alouatta
Enterococcus	1	0.421940928270042	pc1p1	Alouatta
Lachnospiraceae	1	0.421940928270042	pc1p1	Alouatta
Olsenella	4	1.68776371308017	pc1p1	Alouatta
Peptoanaerobacter	1	0.421940928270042	pc1p1	Alouatta
Peptostreptococcus	37	15.6118143459916	pc1p1	Alouatta
Pseudopropionibacterium	1	0.421940928270042	pc1p1	Alouatta
Shuttleworthia	3	1.26582278481013	pc1p1	Alouatta
Slackia	13	5.48523206751055	pc1p1	Alouatta
Streptococcus	14	5.90717299578059	pc1p1	Alouatta
Total	237	100	pc1p1	Alouatta
[Bacteroides]	46	0.0260213374967473	pc1p2	Homo
[Clostridium]	408	0.23079794997115	pc1p2	Homo
[Enterobacter]	2	0.00113136249985858	pc1p2	Homo
[Eubacterium]	10195	5.76712034302911	pc1p2	Homo
[Propionibacterium]	2	0.00113136249985858	pc1p2	Homo
[Ruminococcus]	4	0.00226272499971716	pc1p2	Homo
[Scytonema	1	0.00056568124992929	pc1p2	Homo
Absiella	5	0.00282840624964645	pc1p2	Homo
Acetoanaerobium	11	0.00622249374922219	pc1p2	Homo
Acetobacter	4	0.00226272499971716	pc1p2	Homo
Acetobacterium	1	0.00056568124992929	pc1p2	Homo
Acidaminococcus	319	0.180452318727443	pc1p2	Homo
Acidihalobacter	2	0.00113136249985858	pc1p2	Homo
Acidipropionibacterium	75	0.0424260937446967	pc1p2	Homo
Acidisphaera	6	0.00339408749957574	pc1p2	Homo
Acidobacteriaceae	4	0.00226272499971716	pc1p2	Homo
Acidobacterium	1	0.00056568124992929	pc1p2	Homo
Acinetobacter	1	0.00056568124992929	pc1p2	Homo
Acutalibacter	5	0.00282840624964645	pc1p2	Homo
Adlercreutzia	70	0.0395976874950503	pc1p2	Homo
Aeromonas	136	0.0769326499903834	pc1p2	Homo
Akkermansia	3	0.00169704374978787	pc1p2	Homo
Alistipes	153	0.0865492312391813	pc1p2	Homo
Alkaliflexus	1	0.00056568124992929	pc1p2	Homo
Alkaliphilus	37	0.0209302062473837	pc1p2	Homo
Alkalispirochaeta	3	0.00169704374978787	pc1p2	Homo
Alkalitalea	1	0.00056568124992929	pc1p2	Homo
Allobaculum	5	0.00282840624964645	pc1p2	Homo
Allochromatium	17	0.00961658124879793	pc1p2	Homo
Alloprevotella	685	0.387491656201564	pc1p2	Homo
Aminobacterium	9	0.00509113124936361	pc1p2	Homo
Aminomonas	9	0.00509113124936361	pc1p2	Homo
Anabaena	3	0.00169704374978787	pc1p2	Homo
Anaeroarcus	3	0.00169704374978787	pc1p2	Homo
Anaerobutyricum	3	0.00169704374978787	pc1p2	Homo
Anaerococcus	106	0.0599622124925047	pc1p2	Homo
Anaerofustis	77	0.0435574562445553	pc1p2	Homo
Anaeroglobus	1039	0.587742818676532	pc1p2	Homo
Anaerolinea	35	0.0197988437475251	pc1p2	Homo
Anaerolineaceae	1446	0.817975087397753	pc1p2	Homo
Anaeromassilibacillus	24	0.013576349998303	pc1p2	Homo
Anaeromusa	45	0.025455656246818	pc1p2	Homo
Anaeromyxobacter	46	0.0260213374967473	pc1p2	Homo
Anaerostipes	11	0.00622249374922219	pc1p2	Homo
Anaerotignum	21	0.0118793062485151	pc1p2	Homo
Anaerotruncus	94	0.0531740374933532	pc1p2	Homo
Anaerovibrio	9	0.00509113124936361	pc1p2	Homo
Angelakisella	73	0.0412947312448382	pc1p2	Homo
Aphanizomenon	1	0.00056568124992929	pc1p2	Homo
Arabia	152	0.0859835499892521	pc1p2	Homo
Arcobacter	1	0.00056568124992929	pc1p2	Homo
Atopobium	665	0.376178031202978	pc1p2	Homo
Austwickia	16	0.00905089999886864	pc1p2	Homo
Azoarcus	17	0.00961658124879793	pc1p2	Homo
Azospirillum	82	0.0463858624942018	pc1p2	Homo
bacterium	132	0.0746699249906663	pc1p2	Homo
Bacteroidales	11	0.00622249374922219	pc1p2	Homo
Bacteroides	683	0.386360293701705	pc1p2	Homo
Bacteroidetes	20365	11.52009865481	pc1p2	Homo
Bariatricus	4	0.00226272499971716	pc1p2	Homo
Barnesiella	7	0.00395976874950503	pc1p2	Homo
Bellilinea	10	0.0056568124992929	pc1p2	Homo
Bilophila	142	0.0803267374899592	pc1p2	Homo
Bittarella	32	0.0181017999977373	pc1p2	Homo
Blautia	115	0.0650533437418683	pc1p2	Homo
Bosea	8	0.00452544999943432	pc1p2	Homo
Brenneria	5	0.00282840624964645	pc1p2	Homo
Brevefilum	33	0.0186674812476666	pc1p2	Homo
Burkholderiales	48	0.0271526999966059	pc1p2	Homo
Buttiauxella	1	0.00056568124992929	pc1p2	Homo
Butyricicoccus	30	0.0169704374978787	pc1p2	Homo
Butyricimonas	4	0.00226272499971716	pc1p2	Homo
Butyrivibrio	22	0.0124449874984444	pc1p2	Homo
Caecibacter	8	0.00452544999943432	pc1p2	Homo
Caldanaerobacter	13	0.00735385624908077	pc1p2	Homo
Caldanaerobius	5	0.00282840624964645	pc1p2	Homo
Caldilinea	4	0.00226272499971716	pc1p2	Homo
Caldithrix	1	0.00056568124992929	pc1p2	Homo
Calothrix	5	0.00282840624964645	pc1p2	Homo
Campylobacter	11003	6.22419079297198	pc1p2	Homo
Candidatus	54	0.0305467874961817	pc1p2	Homo
Catonella	1704	0.96392084987951	pc1p2	Homo
Cedecea	3	0.00169704374978787	pc1p2	Homo
Celeribacter	4	0.00226272499971716	pc1p2	Homo
Cellulosilyticum	21	0.0118793062485151	pc1p2	Homo
Centipeda	386	0.218352962472706	pc1p2	Homo
Cetobacterium	1	0.00056568124992929	pc1p2	Homo
Chania	5	0.00282840624964645	pc1p2	Homo
Chlorobaculum	150	0.0848521874893935	pc1p2	Homo
Chlorobium	241	0.136329181232959	pc1p2	Homo
Chloroflexus	9	0.00509113124936361	pc1p2	Homo
Chloroherpeton	1	0.00056568124992929	pc1p2	Homo
Christensenella	152	0.0859835499892521	pc1p2	Homo
Chromatiaceae	3	0.00169704374978787	pc1p2	Homo
Chroococcidiopsis	3	0.00169704374978787	pc1p2	Homo
Citrobacter	1	0.00056568124992929	pc1p2	Homo
Cloacibacillus	17	0.00961658124879793	pc1p2	Homo
Clostridiaceae	3	0.00169704374978787	pc1p2	Homo
Clostridiales	328	0.185543449976807	pc1p2	Homo
Clostridioides	2	0.00113136249985858	pc1p2	Homo
Clostridium	936	0.529477649933815	pc1p2	Homo
Coleofasciculus	3	0.00169704374978787	pc1p2	Homo
Collinsella	337	0.190634581226171	pc1p2	Homo
Coprococcus	64	0.0362035999954746	pc1p2	Homo
Coraliomargarita	33	0.0186674812476666	pc1p2	Homo
Coriobacteriaceae	64	0.0362035999954746	pc1p2	Homo
Coriobacterium	31	0.017536118747808	pc1p2	Homo
Cronobacter	25	0.0141420312482322	pc1p2	Homo
Cryptobacterium	10	0.0056568124992929	pc1p2	Homo
Culturomica	2	0.00113136249985858	pc1p2	Homo
Cutibacterium	15	0.00848521874893935	pc1p2	Homo
Cyanobium	27	0.0152733937480908	pc1p2	Homo
Cyanothece	20	0.0113136249985858	pc1p2	Homo
Dechloromonas	33	0.0186674812476666	pc1p2	Homo
Deferribacter	1	0.00056568124992929	pc1p2	Homo
Dehalobacter	1	0.00056568124992929	pc1p2	Homo
Denitrobacterium	27	0.0152733937480908	pc1p2	Homo
Denitrovibrio	5	0.00282840624964645	pc1p2	Homo
Desnuesiella	3	0.00169704374978787	pc1p2	Homo
Desulfatibacillum	41	0.0231929312471009	pc1p2	Homo
Desulfitobacterium	38	0.021495887497313	pc1p2	Homo
Desulfobacter	18	0.0101822624987272	pc1p2	Homo
Desulfobacterium	8	0.00452544999943432	pc1p2	Homo
Desulfobacula	2	0.00113136249985858	pc1p2	Homo
Desulfobulbus	3724	2.10659697473668	pc1p2	Homo
Desulfocapsa	6	0.00339408749957574	pc1p2	Homo
Desulfococcus	77	0.0435574562445553	pc1p2	Homo
Desulfofarcimen	18	0.0101822624987272	pc1p2	Homo
Desulfohalobium	76	0.042991774994626	pc1p2	Homo
Desulfomicrobium	2253	1.27447985609069	pc1p2	Homo
Desulfonatronum	191	0.108045118736494	pc1p2	Homo
Desulfosporosinus	3	0.00169704374978787	pc1p2	Homo
Desulfotalea	1	0.00056568124992929	pc1p2	Homo
Desulfotomaculum	10	0.0056568124992929	pc1p2	Homo
Desulfovermiculus	13	0.00735385624908077	pc1p2	Homo
Desulfovibrio	1985	1.12287728110964	pc1p2	Homo
Desulfurivibrio	4	0.00226272499971716	pc1p2	Homo
Desulfuromonas	192	0.108610799986424	pc1p2	Homo
Dialister	2995	1.69421534353822	pc1p2	Homo
Dickeya	114	0.064487662491939	pc1p2	Homo
Dielma	1	0.00056568124992929	pc1p2	Homo
Dolichospermum	1	0.00056568124992929	pc1p2	Homo
Dorea	38	0.021495887497313	pc1p2	Homo
Dysgonomonas	5	0.00282840624964645	pc1p2	Homo
Edwardsiella	24	0.013576349998303	pc1p2	Homo
Eggerthella	123	0.0695787937413027	pc1p2	Homo
Eggerthellaceae	15	0.00848521874893935	pc1p2	Homo
Eggerthia	131	0.074104243740737	pc1p2	Homo
Eisenbergiella	5	0.00282840624964645	pc1p2	Homo
Elusimicrobium	7	0.00395976874950503	pc1p2	Homo
Endomicrobium	17	0.00961658124879793	pc1p2	Homo
endosymbiont	2	0.00113136249985858	pc1p2	Homo
Endozoicomonas	1	0.00056568124992929	pc1p2	Homo
Enorma	48	0.0271526999966059	pc1p2	Homo
Enterobacter	34	0.0192331624975959	pc1p2	Homo
Enterobacteriaceae	5	0.00282840624964645	pc1p2	Homo
Enterococcus	228	0.128975324983878	pc1p2	Homo
Enterorhabdus	141	0.0797610562400299	pc1p2	Homo
Ereboglobus	15	0.00848521874893935	pc1p2	Homo
Erysipelotrichaceae	6	0.00339408749957574	pc1p2	Homo
Escherichia	16	0.00905089999886864	pc1p2	Homo
Ethanoligenens	87	0.0492142687438482	pc1p2	Homo
Eubacterium	126	0.0712758374910905	pc1p2	Homo
Eudoraea	2	0.00113136249985858	pc1p2	Homo
Euzebya	7	0.00395976874950503	pc1p2	Homo
Ezakiella	15	0.00848521874893935	pc1p2	Homo
Faecalibacterium	16	0.00905089999886864	pc1p2	Homo
Faecalibaculum	2	0.00113136249985858	pc1p2	Homo
Fenollaria	2	0.00113136249985858	pc1p2	Homo
Fermentimonas	7	0.00395976874950503	pc1p2	Homo
Fibrobacter	2	0.00113136249985858	pc1p2	Homo
Filifactor	91	0.0514769937435654	pc1p2	Homo
Finegoldia	33	0.0186674812476666	pc1p2	Homo
Firmicutes	19	0.0107479437486565	pc1p2	Homo
Fischerella	5	0.00282840624964645	pc1p2	Homo
Flavonifractor	21	0.0118793062485151	pc1p2	Homo
Flexilinea	7	0.00395976874950503	pc1p2	Homo
Flexistipes	5	0.00282840624964645	pc1p2	Homo
Flexithrix	5	0.00282840624964645	pc1p2	Homo
Fournierella	6	0.00339408749957574	pc1p2	Homo
Frankia	83	0.0469515437441311	pc1p2	Homo
Fuerstia	1	0.00056568124992929	pc1p2	Homo
Fusobacterium	17330	9.80325606127459	pc1p2	Homo
Gabonia	1	0.00056568124992929	pc1p2	Homo
Gabonibacter	1	0.00056568124992929	pc1p2	Homo
Galactobacillus	1	0.00056568124992929	pc1p2	Homo
Geitlerinema	13	0.00735385624908077	pc1p2	Homo
Gemmatirosa	2	0.00113136249985858	pc1p2	Homo
Geoalkalibacter	7	0.00395976874950503	pc1p2	Homo
Geobacter	270	0.152733937480908	pc1p2	Homo
Geosporobacter	3	0.00169704374978787	pc1p2	Homo
Gordonibacter	589	0.333186256208352	pc1p2	Homo
Gottschalkia	16	0.00905089999886864	pc1p2	Homo
Gynuella	5	0.00282840624964645	pc1p2	Homo
Halanaerobium	3	0.00169704374978787	pc1p2	Homo
Halothermothrix	15	0.00848521874893935	pc1p2	Homo
Heliobacterium	215	0.121621468734797	pc1p2	Homo
Herbinix	22	0.0124449874984444	pc1p2	Homo
Holdemanella	1	0.00056568124992929	pc1p2	Homo
Holdemania	3	0.00169704374978787	pc1p2	Homo
Holophaga	33	0.0186674812476666	pc1p2	Homo
Hungateiclostridiaceae	3	0.00169704374978787	pc1p2	Homo
Hungateiclostridium	40	0.0226272499971716	pc1p2	Homo
Hungatella	51	0.0288497437463938	pc1p2	Homo
Ilyobacter	2	0.00113136249985858	pc1p2	Homo
Immundisolibacter	1	0.00056568124992929	pc1p2	Homo
Inediibacterium	2	0.00113136249985858	pc1p2	Homo
Intestinibacillus	20	0.0113136249985858	pc1p2	Homo
Intestinibacter	2	0.00113136249985858	pc1p2	Homo
Intestinimonas	96	0.0543053999932118	pc1p2	Homo
Intrasporangium	22	0.0124449874984444	pc1p2	Homo
Johnsonella	329	0.186109131226736	pc1p2	Homo
Jonquetella	122	0.0690131124913734	pc1p2	Homo
Kallipyga	10	0.0056568124992929	pc1p2	Homo
Kandleria	2	0.00113136249985858	pc1p2	Homo
Ketobacter	28	0.0158390749980201	pc1p2	Homo
Khelaifiella	7	0.00395976874950503	pc1p2	Homo
Kiritimatiella	4	0.00226272499971716	pc1p2	Homo
Klebsiella	17	0.00961658124879793	pc1p2	Homo
Kosakonia	7	0.00395976874950503	pc1p2	Homo
Lachnoanaerobaculum	126	0.0712758374910905	pc1p2	Homo
Lachnoclostridium	19	0.0107479437486565	pc1p2	Homo
Lachnospiraceae	310	0.17536118747808	pc1p2	Homo
Lactococcus	30	0.0169704374978787	pc1p2	Homo
Lacunisphaera	18	0.0101822624987272	pc1p2	Homo
Lamprocystis	4	0.00226272499971716	pc1p2	Homo
Leclercia	4	0.00226272499971716	pc1p2	Homo
Lelliottia	10	0.0056568124992929	pc1p2	Homo
Lentimicrobium	8	0.00452544999943432	pc1p2	Homo
Leptonema	16	0.00905089999886864	pc1p2	Homo
Leptotrichia	5672	3.20854404959893	pc1p2	Homo
Levilinea	16	0.00905089999886864	pc1p2	Homo
Levyella	2	0.00113136249985858	pc1p2	Homo
Libanicoccus	28	0.0158390749980201	pc1p2	Homo
Listeria	64	0.0362035999954746	pc1p2	Homo
Longilinea	16	0.00905089999886864	pc1p2	Homo
Luteitalea	4	0.00226272499971716	pc1p2	Homo
Lutibacter	1	0.00056568124992929	pc1p2	Homo
Mageeibacillus	8	0.00452544999943432	pc1p2	Homo
Magnetospirillum	32	0.0181017999977373	pc1p2	Homo
Mailhella	158	0.0893776374888278	pc1p2	Homo
Maribacter	1	0.00056568124992929	pc1p2	Homo
Marichromatium	1	0.00056568124992929	pc1p2	Homo
Marinifilaceae	1	0.00056568124992929	pc1p2	Homo
Mariniflexile	1	0.00056568124992929	pc1p2	Homo
Marinobacter	7	0.00395976874950503	pc1p2	Homo
Marinobacterium	4	0.00226272499971716	pc1p2	Homo
Mariprofundus	26	0.0147077124981615	pc1p2	Homo
Mediterranea	11	0.00622249374922219	pc1p2	Homo
Mediterraneibacter	11	0.00622249374922219	pc1p2	Homo
Megamonas	4	0.00226272499971716	pc1p2	Homo
Megasphaera	88	0.0497799499937775	pc1p2	Homo
Melissococcus	4	0.00226272499971716	pc1p2	Homo
Mesoaciditoga	4	0.00226272499971716	pc1p2	Homo
Mesotoga	3	0.00169704374978787	pc1p2	Homo
Metakosakonia	2	0.00113136249985858	pc1p2	Homo
Methanobrevibacter	1	0.00056568124992929	pc1p2	Homo
Methylacidiphilum	3	0.00169704374978787	pc1p2	Homo
Methylobacter	10	0.0056568124992929	pc1p2	Homo
Methylocaldum	15	0.00848521874893935	pc1p2	Homo
Methylocella	12	0.00678817499915148	pc1p2	Homo
Methylococcus	2	0.00113136249985858	pc1p2	Homo
Methylomonas	11	0.00622249374922219	pc1p2	Homo
Methylosarcina	4	0.00226272499971716	pc1p2	Homo
Methylovulum	15	0.00848521874893935	pc1p2	Homo
Microcoleus	2	0.00113136249985858	pc1p2	Homo
Micropruina	8	0.00452544999943432	pc1p2	Homo
Mitsuokella	155	0.0876805937390399	pc1p2	Homo
Mobilicoccus	11	0.00622249374922219	pc1p2	Homo
Mogibacterium	29	0.0164047562479494	pc1p2	Homo
Moorella	22	0.0124449874984444	pc1p2	Homo
Mordavella	13	0.00735385624908077	pc1p2	Homo
Morganella	2	0.00113136249985858	pc1p2	Homo
Mucinivorans	1	0.00056568124992929	pc1p2	Homo
Murdochiella	13	0.00735385624908077	pc1p2	Homo
Muribaculum	20	0.0113136249985858	pc1p2	Homo
Mycobacterium	30	0.0169704374978787	pc1p2	Homo
Mycolicibacterium	4	0.00226272499971716	pc1p2	Homo
Natranaerobius	22	0.0124449874984444	pc1p2	Homo
Ndongobacter	2	0.00113136249985858	pc1p2	Homo
Negativicoccus	18	0.0101822624987272	pc1p2	Homo
Neglecta	46	0.0260213374967473	pc1p2	Homo
Nesterenkonia	1	0.00056568124992929	pc1p2	Homo
Niameybacter	1	0.00056568124992929	pc1p2	Homo
