Genus	Sum	Percent	Protein	Host_Genus
Oribacterium	246	0.203618785902296	pc2n4	Homo
Paucibacter	1	0.000827718641879252	pc2n4	Homo
Prevotella	1	0.000827718641879252	pc2n4	Homo
Proteiniclasticum	1	0.000827718641879252	pc2n4	Homo
Schaalia	72602	60.0940288377175	pc2n4	Homo
Streptococcus	24714	20.4562385154038	pc2n4	Homo
Streptomyces	1	0.000827718641879252	pc2n4	Homo
Tessaracoccus	3	0.00248315592563776	pc2n4	Homo
Total	120814	100	pc2n4	Homo
[Clostridium]	1	0.167785234899329	pc2n4	Pan
Actinomyces	227	38.0872483221477	pc2n4	Pan
Atopobium	106	17.7852348993289	pc2n4	Pan
Brachybacterium	2	0.335570469798658	pc2n4	Pan
Eggerthia	35	5.87248322147651	pc2n4	Pan
Hungatella	4	0.671140939597315	pc2n4	Pan
Johnsonella	1	0.167785234899329	pc2n4	Pan
Oribacterium	69	11.5771812080537	pc2n4	Pan
Schaalia	131	21.9798657718121	pc2n4	Pan
Streptococcus	20	3.35570469798658	pc2n4	Pan
Total	596	100	pc2n4	Pan
Actinobaculum	1	0.26525198938992	pc2n4	Gorilla
Actinomyces	206	54.6419098143236	pc2n4	Gorilla
Atopobium	18	4.77453580901857	pc2n4	Gorilla
Bacillus	3	0.795755968169761	pc2n4	Gorilla
Clostridium	10	2.6525198938992	pc2n4	Gorilla
Dorea	2	0.530503978779841	pc2n4	Gorilla
Eggerthia	15	3.97877984084881	pc2n4	Gorilla
Erysipelothrix	3	0.795755968169761	pc2n4	Gorilla
Johnsonella	7	1.85676392572944	pc2n4	Gorilla
Oribacterium	10	2.6525198938992	pc2n4	Gorilla
Schaalia	53	14.0583554376658	pc2n4	Gorilla
Streptococcus	49	12.9973474801061	pc2n4	Gorilla
Total	377	100	pc2n4	Gorilla
Actinomyces	31	68.8888888888889	pc2n4	Alouatta
Atopobium	3	6.66666666666667	pc2n4	Alouatta
Schaalia	2	4.44444444444444	pc2n4	Alouatta
Streptococcus	9	20	pc2n4	Alouatta
Total	45	100	pc2n4	Alouatta
Abiotrophia	5787	9.75671437964696	pc2n5	Homo
Acinetobacter	1	0.00168597103501762	pc2n5	Homo
Actinomyces	3072	5.17930301957412	pc2n5	Homo
Amycolatopsis	3	0.00505791310505286	pc2n5	Homo
Arthrobacter	1	0.00168597103501762	pc2n5	Homo
Bacteroides	10	0.0168597103501762	pc2n5	Homo
Bifidobacterium	9	0.0151737393151586	pc2n5	Homo
Brachybacterium	2	0.00337194207003524	pc2n5	Homo
Capnocytophaga	5732	9.66398597272099	pc2n5	Homo
Corynebacterium	12	0.0202316524202114	pc2n5	Homo
Cutibacterium	3	0.00505791310505286	pc2n5	Homo
Eggerthia	78	0.131505740731374	pc2n5	Homo
Gardnerella	8	0.0134877682801409	pc2n5	Homo
Jiangella	18	0.0303474786303171	pc2n5	Homo
Kribbella	9	0.0151737393151586	pc2n5	Homo
Microbacterium	9	0.0151737393151586	pc2n5	Homo
Ornithinimicrobium	2	0.00337194207003524	pc2n5	Homo
Phocaeicola	20	0.0337194207003524	pc2n5	Homo
Prevotella	2169	3.65687117495321	pc2n5	Homo
Propionibacterium	8	0.0134877682801409	pc2n5	Homo
Schaalia	12006	20.2417682464215	pc2n5	Homo
Streptococcus	27907	47.0503936742367	pc2n5	Homo
Streptomyces	45	0.0758686965757928	pc2n5	Homo
Tannerella	52	0.0876704938209162	pc2n5	Homo
Treponema	2350	3.9620319322914	pc2n5	Homo
Total	59313	100	pc2n5	Homo
Actinomyces	2	0.18348623853211	pc2n5	Pan
Amycolatopsis	2	0.18348623853211	pc2n5	Pan
Bacteroides	5	0.458715596330275	pc2n5	Pan
Capnocytophaga	9	0.825688073394495	pc2n5	Pan
Cellulosimicrobium	3	0.275229357798165	pc2n5	Pan
Eggerthia	21	1.92660550458716	pc2n5	Pan
Jiangella	1	0.0917431192660551	pc2n5	Pan
Microbacterium	1	0.0917431192660551	pc2n5	Pan
Micromonospora	4	0.36697247706422	pc2n5	Pan
Parabacteroides	836	76.697247706422	pc2n5	Pan
Phocaeicola	27	2.47706422018349	pc2n5	Pan
Prevotella	22	2.01834862385321	pc2n5	Pan
Salinispora	1	0.0917431192660551	pc2n5	Pan
Schaalia	1	0.0917431192660551	pc2n5	Pan
Slackia	1	0.0917431192660551	pc2n5	Pan
Streptococcus	5	0.458715596330275	pc2n5	Pan
Streptomyces	86	7.88990825688073	pc2n5	Pan
Tannerella	7	0.642201834862385	pc2n5	Pan
Treponema	56	5.13761467889908	pc2n5	Pan
Total	1090	100	pc2n5	Pan
Abiotrophia	8	3.75586854460094	pc2n5	Gorilla
Actinomyces	28	13.1455399061033	pc2n5	Gorilla
Actinotignum	1	0.469483568075117	pc2n5	Gorilla
Bacteroides	4	1.87793427230047	pc2n5	Gorilla
Brachybacterium	6	2.8169014084507	pc2n5	Gorilla
Capnocytophaga	13	6.10328638497653	pc2n5	Gorilla
Clostridium	8	3.75586854460094	pc2n5	Gorilla
Corynebacterium	6	2.8169014084507	pc2n5	Gorilla
Eggerthia	11	5.16431924882629	pc2n5	Gorilla
Enterococcus	1	0.469483568075117	pc2n5	Gorilla
Erysipelothrix	9	4.22535211267606	pc2n5	Gorilla
Jiangella	1	0.469483568075117	pc2n5	Gorilla
Microbacterium	4	1.87793427230047	pc2n5	Gorilla
Micromonospora	1	0.469483568075117	pc2n5	Gorilla
Nocardioides	1	0.469483568075117	pc2n5	Gorilla
Ornithinimicrobium	1	0.469483568075117	pc2n5	Gorilla
Parabacteroides	1	0.469483568075117	pc2n5	Gorilla
Phocaeicola	9	4.22535211267606	pc2n5	Gorilla
Prevotella	19	8.92018779342723	pc2n5	Gorilla
Schaalia	2	0.938967136150235	pc2n5	Gorilla
Slackia	1	0.469483568075117	pc2n5	Gorilla
Streptococcus	25	11.7370892018779	pc2n5	Gorilla
Streptomyces	7	3.28638497652582	pc2n5	Gorilla
Tannerella	5	2.34741784037559	pc2n5	Gorilla
Treponema	41	19.2488262910798	pc2n5	Gorilla
Total	213	100	pc2n5	Gorilla
Abiotrophia	3	7.14285714285714	pc2n5	Alouatta
Actinomyces	8	19.047619047619	pc2n5	Alouatta
Actinoplanes	1	2.38095238095238	pc2n5	Alouatta
Actinotignum	1	2.38095238095238	pc2n5	Alouatta
Brachybacterium	3	7.14285714285714	pc2n5	Alouatta
Capnocytophaga	10	23.8095238095238	pc2n5	Alouatta
Cellulosimicrobium	2	4.76190476190476	pc2n5	Alouatta
Dyadobacter	1	2.38095238095238	pc2n5	Alouatta
Microbacterium	2	4.76190476190476	pc2n5	Alouatta
Prevotella	5	11.9047619047619	pc2n5	Alouatta
Streptomyces	3	7.14285714285714	pc2n5	Alouatta
Treponema	3	7.14285714285714	pc2n5	Alouatta
Total	42	100	pc2n5	Alouatta
Abiotrophia	8	0.00535894911007951	pc2n6	Homo
Actinomadura	9	0.00602881774883945	pc2n6	Homo
Actinomyces	899	0.602211906245185	pc2n6	Homo
Arthrobacter	8	0.00535894911007951	pc2n6	Homo
Bacillus	8	0.00535894911007951	pc2n6	Homo
Brachybacterium	12	0.00803842366511927	pc2n6	Homo
Cellulomonas	9	0.00602881774883945	pc2n6	Homo
Cellulosimicrobium	15	0.0100480295813991	pc2n6	Homo
Clostridium	2	0.00133973727751988	pc2n6	Homo
Fictibacillus	1	0.000669868638759939	pc2n6	Homo
Georgenia	2	0.00133973727751988	pc2n6	Homo
Gracilibacillus	2	0.00133973727751988	pc2n6	Homo
Granulicatella	2796	1.87295271397279	pc2n6	Homo
Jiangella	13	0.00870829230387921	pc2n6	Homo
Listeria	2	0.00133973727751988	pc2n6	Homo
Mesorhizobium	1	0.000669868638759939	pc2n6	Homo
Microbispora	1	0.000669868638759939	pc2n6	Homo
Mogibacterium	1	0.000669868638759939	pc2n6	Homo
Mycobacterium	13	0.00870829230387921	pc2n6	Homo
Mycolicibacter	30	0.0200960591627982	pc2n6	Homo
Nonomuraea	1	0.000669868638759939	pc2n6	Homo
Oceanobacillus	3	0.00200960591627982	pc2n6	Homo
Parascardovia	1	0.000669868638759939	pc2n6	Homo
Parvimonas	728	0.487664369017236	pc2n6	Homo
Phycicoccus	19	0.0127275041364388	pc2n6	Homo
Promicromonospora	6	0.00401921183255963	pc2n6	Homo
Promicromonosporaceae	10	0.00669868638759939	pc2n6	Homo
Pseudomonas	1	0.000669868638759939	pc2n6	Homo
Rothia	1	0.000669868638759939	pc2n6	Homo
Serinicoccus	2	0.00133973727751988	pc2n6	Homo
Sporosarcina	1	0.000669868638759939	pc2n6	Homo
Staphylococcus	1	0.000669868638759939	pc2n6	Homo
Streptococcus	144608	96.8683641137973	pc2n6	Homo
Streptomyces	1	0.000669868638759939	pc2n6	Homo
Streptosporangium	57	0.0381825124093165	pc2n6	Homo
Tetrasphaera	1	0.000669868638759939	pc2n6	Homo
Thermobispora	4	0.00267947455503976	pc2n6	Homo
Xylanimonas	6	0.00401921183255963	pc2n6	Homo
Total	149283	100	pc2n6	Homo
Actinomyces	47	8.06174957118353	pc2n6	Pan
Bacillus	6	1.02915951972556	pc2n6	Pan
Cellulosimicrobium	1	0.171526586620926	pc2n6	Pan
Enterococcus	6	1.02915951972556	pc2n6	Pan
Georgenia	1	0.171526586620926	pc2n6	Pan
Mycolicibacter	3	0.514579759862779	pc2n6	Pan
Oceanobacillus	1	0.171526586620926	pc2n6	Pan
Parvimonas	479	82.1612349914237	pc2n6	Pan
Phycicoccus	8	1.37221269296741	pc2n6	Pan
Promicromonosporaceae	2	0.343053173241852	pc2n6	Pan
Streptococcus	28	4.80274442538593	pc2n6	Pan
Streptosporangium	1	0.171526586620926	pc2n6	Pan
Total	583	100	pc2n6	Pan
Actinomyces	38	3.42651036970243	pc2n6	Gorilla
Agrococcus	1	0.0901713255184851	pc2n6	Gorilla
Bacillus	16	1.44274120829576	pc2n6	Gorilla
Brachybacterium	2	0.18034265103697	pc2n6	Gorilla
Enterococcus	5	0.450856627592426	pc2n6	Gorilla
Lactobacillus	2	0.18034265103697	pc2n6	Gorilla
Lactococcus	2	0.18034265103697	pc2n6	Gorilla
Listeria	3	0.270513976555455	pc2n6	Gorilla
Mycobacterium	1	0.0901713255184851	pc2n6	Gorilla
Mycolicibacter	6	0.541027953110911	pc2n6	Gorilla
Oceanobacillus	3	0.270513976555455	pc2n6	Gorilla
Parvimonas	33	2.97565374211001	pc2n6	Gorilla
Promicromonosporaceae	1	0.0901713255184851	pc2n6	Gorilla
Rothia	1	0.0901713255184851	pc2n6	Gorilla
Staphylococcus	7	0.631199278629396	pc2n6	Gorilla
Streptococcus	988	89.0892696122633	pc2n6	Gorilla
Total	1109	100	pc2n6	Gorilla
Abiotrophia	7	0.285714285714286	pc2n6	Alouatta
Actinomyces	3	0.122448979591837	pc2n6	Alouatta
Bacillus	18	0.73469387755102	pc2n6	Alouatta
Brachybacterium	4	0.163265306122449	pc2n6	Alouatta
Dorea	1	0.0408163265306122	pc2n6	Alouatta
Enterococcus	6	0.244897959183673	pc2n6	Alouatta
Friedmanniella	1	0.0408163265306122	pc2n6	Alouatta
Georgenia	2	0.0816326530612245	pc2n6	Alouatta
Granulicatella	3	0.122448979591837	pc2n6	Alouatta
Listeria	9	0.36734693877551	pc2n6	Alouatta
Mycobacterium	1	0.0408163265306122	pc2n6	Alouatta
Mycolicibacter	12	0.489795918367347	pc2n6	Alouatta
Oceanobacillus	28	1.14285714285714	pc2n6	Alouatta
Parvimonas	2	0.0816326530612245	pc2n6	Alouatta
Promicromonospora	10	0.408163265306122	pc2n6	Alouatta
Streptococcus	2341	95.5510204081633	pc2n6	Alouatta
Streptosporangium	2	0.0816326530612245	pc2n6	Alouatta
Total	2450	100	pc2n6	Alouatta
[Eubacterium]	1	0.0011034604519774	pc2n7	Homo
Abiotrophia	9327	10.2919756355932	pc2n7	Homo
Aerococcus	11	0.0121380649717514	pc2n7	Homo
Catonella	735	0.81104343220339	pc2n7	Homo
Centipeda	12	0.0132415254237288	pc2n7	Homo
Clostridium	9	0.00993114406779661	pc2n7	Homo
Conexibacter	1	0.0011034604519774	pc2n7	Homo
Enterococcus	2	0.0022069209039548	pc2n7	Homo
Exiguobacterium	1	0.0011034604519774	pc2n7	Homo
Filifactor	1159	1.27891066384181	pc2n7	Homo
Granulicatella	16	0.0176553672316384	pc2n7	Homo
Lactobacillus	7	0.00772422316384181	pc2n7	Homo
Lactococcus	15	0.016551906779661	pc2n7	Homo
Microcystis	1	0.0011034604519774	pc2n7	Homo
Neisseria	1	0.0011034604519774	pc2n7	Homo
Parvimonas	2013	2.22126588983051	pc2n7	Homo
Selenomonas	3777	4.16777012711864	pc2n7	Homo
Staphylococcus	3	0.0033103813559322	pc2n7	Homo
Streptococcus	71989	79.4370144774011	pc2n7	Homo
Veillonella	1544	1.70374293785311	pc2n7	Homo
Total	90624	100	pc2n7	Homo
Abiotrophia	1	0.09765625	pc2n7	Pan
Bacillus	18	1.7578125	pc2n7	Pan
Catonella	3	0.29296875	pc2n7	Pan
Clostridium	25	2.44140625	pc2n7	Pan
Exiguobacterium	2	0.1953125	pc2n7	Pan
Filifactor	99	9.66796875	pc2n7	Pan
Lysinibacillus	35	3.41796875	pc2n7	Pan
Macrococcus	9	0.87890625	pc2n7	Pan
Paeniclostridium	1	0.09765625	pc2n7	Pan
Parvimonas	725	70.80078125	pc2n7	Pan
Selenomonas	12	1.171875	pc2n7	Pan
Staphylococcus	6	0.5859375	pc2n7	Pan
Streptococcus	88	8.59375	pc2n7	Pan
Total	1024	100	pc2n7	Pan
Abiotrophia	3	0.0753201104694954	pc2n7	Gorilla
Aerococcus	84	2.10896309314587	pc2n7	Gorilla
Alkaliphilus	1	0.0251067034898318	pc2n7	Gorilla
Anoxybacillus	30	0.753201104694953	pc2n7	Gorilla
Bacillus	8	0.200853627918654	pc2n7	Gorilla
Candidatus	7	0.175746924428822	pc2n7	Gorilla
Catonella	1	0.0251067034898318	pc2n7	Gorilla
Centipeda	1	0.0251067034898318	pc2n7	Gorilla
Clostridium	16	0.401707255837309	pc2n7	Gorilla
Conexibacter	1	0.0251067034898318	pc2n7	Gorilla
Enterococcus	44	1.1046949535526	pc2n7	Gorilla
Exiguobacterium	95	2.38513683153402	pc2n7	Gorilla
Filifactor	37	0.928948029123776	pc2n7	Gorilla
Granulicatella	4	0.100426813959327	pc2n7	Gorilla
Kurthia	1	0.0251067034898318	pc2n7	Gorilla
Lactobacillus	47	1.18001506402209	pc2n7	Gorilla
Lactococcus	360	9.03841325633944	pc2n7	Gorilla
Lysinibacillus	22	0.552347476776299	pc2n7	Gorilla
Macrococcus	1553	38.9907105197088	pc2n7	Gorilla
Oceanobacillus	1	0.0251067034898318	pc2n7	Gorilla
Paeniclostridium	8	0.200853627918654	pc2n7	Gorilla
Parvimonas	122	3.06301782575948	pc2n7	Gorilla
Selenomonas	16	0.401707255837309	pc2n7	Gorilla
Staphylococcus	15	0.376600552347477	pc2n7	Gorilla
Streptococcus	1454	36.5051468742154	pc2n7	Gorilla
Veillonella	52	1.30554858147125	pc2n7	Gorilla
Total	3983	100	pc2n7	Gorilla
Catonella	17	6.34328358208955	pc2n7	Alouatta
Clostridium	1	0.373134328358209	pc2n7	Alouatta
Lactobacillus	1	0.373134328358209	pc2n7	Alouatta
Macrococcus	2	0.746268656716418	pc2n7	Alouatta
Parvimonas	72	26.865671641791	pc2n7	Alouatta
Selenomonas	3	1.11940298507463	pc2n7	Alouatta
Streptococcus	172	64.1791044776119	pc2n7	Alouatta
Total	268	100	pc2n7	Alouatta
[Clostridium]	1	0.000781634710834239	pc2n8	Homo
Acidipropionibacterium	1	0.000781634710834239	pc2n8	Homo
Actinokineospora	5	0.00390817355417119	pc2n8	Homo
Actinomadura	10	0.00781634710834239	pc2n8	Homo
Actinomyces	218	0.170396366961864	pc2n8	Homo
Actinoplanes	9	0.00703471239750815	pc2n8	Homo
Actinopolymorpha	2	0.00156326942166848	pc2n8	Homo
Afipia	1	0.000781634710834239	pc2n8	Homo
Aggregatibacter	114	0.0891063570351032	pc2n8	Homo
Agrobacterium	1	0.000781634710834239	pc2n8	Homo
Agromyces	1	0.000781634710834239	pc2n8	Homo
Alistipes	1	0.000781634710834239	pc2n8	Homo
Aminobacter	1	0.000781634710834239	pc2n8	Homo
Amycolatopsis	22	0.0171959636383533	pc2n8	Homo
Arenibacter	5	0.00390817355417119	pc2n8	Homo
Bacteroides	72	0.0562776991800652	pc2n8	Homo
Bergeyella	1	0.000781634710834239	pc2n8	Homo
Bifidobacterium	3	0.00234490413250272	pc2n8	Homo
Brachybacterium	15	0.0117245206625136	pc2n8	Homo
Brevibacterium	1	0.000781634710834239	pc2n8	Homo
Burkholderia	6	0.00468980826500543	pc2n8	Homo
Campylobacter	74	0.0578409686017337	pc2n8	Homo
Candidatus	5	0.00390817355417119	pc2n8	Homo
Capnocytophaga	32708	25.5657081219663	pc2n8	Homo
Catelliglobosispora	1	0.000781634710834239	pc2n8	Homo
Catenulispora	2	0.00156326942166848	pc2n8	Homo
Catonella	450	0.351735619875407	pc2n8	Homo
Caulobacter	2	0.00156326942166848	pc2n8	Homo
Cellulomonas	4	0.00312653884333695	pc2n8	Homo
Chlorobaculum	13	0.0101612512408451	pc2n8	Homo
Chlorobium	24	0.0187592330600217	pc2n8	Homo
Clostridium	2	0.00156326942166848	pc2n8	Homo
Corynebacterium	7017	5.48473076592385	pc2n8	Homo
Cutibacterium	1	0.000781634710834239	pc2n8	Homo
Cyanothece	1	0.000781634710834239	pc2n8	Homo
Desulfovibrio	1	0.000781634710834239	pc2n8	Homo
Devosia	1	0.000781634710834239	pc2n8	Homo
Enterococcus	1	0.000781634710834239	pc2n8	Homo
Fibrella	1	0.000781634710834239	pc2n8	Homo
Flaviramulus	2	0.00156326942166848	pc2n8	Homo
Flavobacteriaceae	2	0.00156326942166848	pc2n8	Homo
Flavobacterium	7	0.00547144297583967	pc2n8	Homo
Friedmanniella	1	0.000781634710834239	pc2n8	Homo
Granulicatella	1313	1.02628637532536	pc2n8	Homo
Hymenobacter	5	0.00390817355417119	pc2n8	Homo
Janibacter	3	0.00234490413250272	pc2n8	Homo
Jiangella	2	0.00156326942166848	pc2n8	Homo
Kibdelosporangium	1	0.000781634710834239	pc2n8	Homo
Kitasatospora	3	0.00234490413250272	pc2n8	Homo
Kribbella	12	0.00937961653001087	pc2n8	Homo
Kutzneria	1	0.000781634710834239	pc2n8	Homo
Lachnospiraceae	1	0.000781634710834239	pc2n8	Homo
Lautropia	4	0.00312653884333695	pc2n8	Homo
Leifsonia	5	0.00390817355417119	pc2n8	Homo
Lentzea	4	0.00312653884333695	pc2n8	Homo
Leucobacter	1	0.000781634710834239	pc2n8	Homo
Limnochorda	1	0.000781634710834239	pc2n8	Homo
Lysobacter	14	0.0109428859516793	pc2n8	Homo
Massilia	9	0.00703471239750815	pc2n8	Homo
Mediterranea	1	0.000781634710834239	pc2n8	Homo
Mesorhizobium	2	0.00156326942166848	pc2n8	Homo
Methylobacterium	1	0.000781634710834239	pc2n8	Homo
Methylocella	1	0.000781634710834239	pc2n8	Homo
Microbacterium	4	0.00312653884333695	pc2n8	Homo
Micromonospora	5	0.00390817355417119	pc2n8	Homo
Micropruina	1	0.000781634710834239	pc2n8	Homo
Mycobacterium	2	0.00156326942166848	pc2n8	Homo
Mycolicibacter	2	0.00156326942166848	pc2n8	Homo
Mycolicibacterium	4	0.00312653884333695	pc2n8	Homo
Nitriliruptor	1	0.000781634710834239	pc2n8	Homo
Nocardia	2	0.00156326942166848	pc2n8	Homo
Nonomuraea	11	0.00859798181917663	pc2n8	Homo
Odoribacter	6	0.00468980826500543	pc2n8	Homo
Oleiagrimonas	1	0.000781634710834239	pc2n8	Homo
Oxalobacteraceae	2	0.00156326942166848	pc2n8	Homo
Paenarthrobacter	1	0.000781634710834239	pc2n8	Homo
Paludibacter	1	0.000781634710834239	pc2n8	Homo
Pantoea	1	0.000781634710834239	pc2n8	Homo
Parabacteroides	1	0.000781634710834239	pc2n8	Homo
Pedobacter	2	0.00156326942166848	pc2n8	Homo
Pelodictyon	9	0.00703471239750815	pc2n8	Homo
Phocaeicola	83	0.0648756809992418	pc2n8	Homo
Pluralibacter	1	0.000781634710834239	pc2n8	Homo
Polaribacter	3	0.00234490413250272	pc2n8	Homo
Pontibacter	1	0.000781634710834239	pc2n8	Homo
Porphyromonas	3605	2.81779313255743	pc2n8	Homo
Prevotella	5846	4.56943651953696	pc2n8	Homo
Prevotellaceae	3	0.00234490413250272	pc2n8	Homo
Propionibacterium	3118	2.43713702838116	pc2n8	Homo
Propionimicrobium	2	0.00156326942166848	pc2n8	Homo
Pseudoxanthomonas	3	0.00234490413250272	pc2n8	Homo
